ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9
-0.0410514735818071,-0.1083387007120172,-0.2067930750193194,-0.0285259723330161,-0.13785525439977314,0.0933577398243,-0.08339737375038456,0.13076036605899474,-0.25505385752581405,-0.0022613028182086005
-0.1536554768810374,-0.09679555587844355,0.0365084182475715,-0.13201013520296256,-0.1505500044914419,-0.00041249401889380255,-0.0853003947615601,0.1065466473006386,-0.2384552294274857,0.07418959348663345
-0.2385137474235092,-0.1043513533302548,-0.0585405296423077,-0.15620438896246136,0.05117293992897895,0.066741700933314,-0.1242716469594661,-0.05961551875640925,0.13162148685958716,0.1070104413075706
-0.11255925588848059,0.009949038440727948,-0.04461697838298111,-0.0007572094384858015,-0.12225626975403775,0.13876655360718795,0.0637896176573246,-0.07916787390994134,0.13734916931844104,-0.08576866756626081
0.0828559951694555,0.10053940501423335,0.049643317185878146,-0.023192692238335453,-0.033461343677435446,0.012944563541830401,-0.04538254445539615,-0.060578513444247,0.02353392164800905,-0.1628861393139073
0.17703220604488168,-0.031060730577574747,-0.021696212628330852,-0.05229271883207116,-0.0466471795985311,0.020803150538500202,-0.0725031999854531,-0.0392726799421619,-0.010989012456417702,0.038897455391873254
0.2608241105242123,0.0160807220168053,-0.02091763829634355,0.20480525440056105,-0.20401758865164554,0.033084843326225355,-0.115219245665044,0.037327234100806954,-0.07696657753855404,-0.11292468478809865
0.05443400658048401,-0.07191234700482335,-0.1592532699945612,-0.0016508658822577005,-0.009706948014352101,-0.1677617788989635,-0.0634480559653636,0.05681893994720505,-0.11431471721888337,0.06483993277401365
-0.11111924035049275,-0.0592288095472279,-0.03932465371414725,-0.1227724063935295,-0.02454964879287845,-0.1833139807662278,0.0021834863209699504,-0.0668203237675428,-0.007438728980549751,-0.12031456628175524
-0.157449786848851,-0.2107072554342424,-0.1129237846240065,0.02418215008604195,0.0015420952340088508,-0.0371347464346106,-0.10470049332618689,0.062266058509847344,-0.05015754316323914,0.0026955215424137495
-0.17684971743132058,-0.05302563472604745,-0.0814052045502422,-0.1052886183803816,-0.0991553500352078,0.0329809080793455,-0.11233833221279044,0.01605967899725515,-0.04434303802431095,-0.18527085847765645
-0.18322370709558805,-0.16982948061937986,-0.1387487825637792,-0.1268710473302878,-0.06532553047061415,-0.04322529113255115,-0.0340989000974,-0.11971410578434905,-0.048768874494234,-0.028303022189860097
-0.007449385133924501,-0.0488031501915959,-0.08895318327156415,-0.0928612803481435,-0.12004701138651075,-0.24412671691723392,0.056707169884782804,-0.10044689158170081,-0.0080859755095303,-0.1312275085833687
0.03114573887481105,-0.2125869371394275,0.030212013373301448,-0.1065914005902059,0.05352998131302035,-0.04339328221074205,-0.016251073412826,-0.07035113187785484,-0.14743733368434808,-0.024568215923289498
-0.15016461261972153,-0.1131815071348087,0.00741399328174385,-0.09641027283481425,-0.0043666867097054,-0.0759456917953939,-0.0095650936216138,0.035802081898945994,-0.21094811476236544,0.04001286481821345
