ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9
-0.1130601171660484,-0.1756171978607454,-0.2107653605220379,0.0166954571618217,-0.181476361761583,0.2333626911837022,-0.0849150619566621,0.1542341106863435,-0.2742573221448631,0.0102281277166587
-0.2773644895363983,-0.1951386306468886,-0.0561587213312183,-0.1356747738368844,0.0865224104287739,0.196717559512106,-0.1715280210845746,-0.0475160202435995,0.1705834618911143,0.1801592517548936
0.0327827496857739,0.1467873083005111,0.104878654411199,-0.0048477778876251,0.0421410635213317,-0.0227000053319389,0.0314540503631975,-0.0591120828458289,0.0056821243763752,-0.1484825274073338
0.3043379619620104,-0.0420525600147762,-0.0155211714070019,0.2284995999803703,-0.1898456193950657,0.081889558574744,-0.1351132804105477,-0.0486101804176686,-0.2301270785124032,-0.0892966102032973
-0.1360664030249784,-0.0355301076933419,0.0080740774295105,-0.1817717138768968,-0.0565196560967599,-0.14444320962193,0.1254326043840249,0.0150139471929419,0.0689926084634757,-0.0924395376649458
-0.0931707754321839,-0.0922804402328584,-0.0943828223924471,0.0343379968281975,-0.1339369999255701,0.1442516840358789,-0.1288683476935971,0.0466770043315914,-0.0213406687691568,-0.2040939602586915
0.0303802105568558,-0.0422517303808669,-0.2302683877079008,-0.1358681753069731,-0.1404538795973743,-0.2549034170960056,0.0693668330347362,-0.1099768197616939,0.0010957493818326,-0.1343152154909814
-0.2736508391982437,-0.1169889532137242,0.0119374624334883,-0.0878194701390924,-0.1206558685697474,-0.0707565085726857,0.0283989663031417,0.1312116137436156,-0.1062095300249938,-0.0317125980634951
-0.0066429569233281,-0.1083590779241297,0.1666960982917791,-0.0368517931796727,0.0196477248375788,0.0587477262210975,-0.2131262114967919,0.0371955396146697,-0.1000030835272546,0.0761833598547834
0.0723409276144261,0.0186700954335086,0.2589427052421275,0.0785785577404768,-0.0192706487549401,0.3888240578882503,-0.0225885332984896,-0.0714871008875786,-0.1079063971658815,-0.0277781835348306
0.0282484336889926,0.0800762010335767,0.1070036147200043,0.2192858387551039,0.0854210071402641,0.3352494157878144,-0.0142627420825291,-0.0339454578972712,-0.1172608699706213,-0.0745697551325494
0.0492026670223171,-0.0829193562901754,0.0272670414399325,0.1129827061365502,-0.1705732896542575,0.218692727726751,-0.185765543545965,0.2094202205261227,0.0238701241377663,-0.0540545415620037
-0.2094571149275688,-0.1035133954520461,0.0388625258065308,-0.0261896794755275,0.0692787087913162,0.0233842133332863,0.0320071282723984,-0.011996448130176,0.043789428903103,-0.0434732837173981
-0.0829205851633735,0.0448364959962055,-0.0144971674891793,-0.0724738264071056,0.0171911764621715,-0.1680571108447885,-0.0318383325454334,0.0308826267913137,0.0551149673050258,0.0427365287183813
-0.0492232801038399,-0.0154061569905947,0.1509394279705996,0.0005176516343888,0.0718039816028502,0.1358529779207045,0.1171706251255833,0.210213783706428,0.0972925018403496,0.155301976864696
-0.0571256126643384,0.0581769046329807,0.0311819430265397,0.0229580629234918,-0.0606353735843285,0.0138561613233955,0.236198833935927,0.0710187823466741,-0.1402872473038207,-0.0667658590237242
0.0464991922956982,0.1528897128629265,0.0743334991443978,0.2530530032595716,-0.0686487412467014,0.0605197481398759,-0.0824936614521809,0.0705789190004914,-0.01790714788401,0.1377218379183508
0.0356457773426234,-0.1894690861790837,0.0445648831201246,0.1003257476118252,-0.1197552657195867,-0.0958907163839838,-0.0152540615752792,0.0269467952640188,0.018126328187699,0.0684366175729022
0.0326104339757472,-0.027196961704092,-0.1047189214972796,-0.0919326408464633,-0.2006345506171708,-0.0595638255639149,0.1393553890211991,0.2462523057085824,0.0762770223781997,-0.1183503925063303
0.0285747357925316,0.0059026825654514,0.09620990654388,-0.0844743793584907,0.0837961089961857,0.0850050227924235,-0.246559214425,0.0712210478786785,-0.1180446471061534,0.0723315050739752
0.0957117373531309,0.0051613190819044,0.0713537348055512,0.0982185379024652,-0.1060947663233683,-0.0756528154304997,0.0508398419475292,-0.0692269242495816,0.0170918000682323,0.0169408530378654
0.1226990014007418,0.0358965645611515,-0.0491594448602153,-0.0440473184329364,-0.0471248504676695,0.1011836905452116,-0.2062052213074842,0.0200716942680667,-0.0969802796263809,0.0918858956731474
-0.3184918628279074,-0.080404159952046,-0.1601974295403998,0.1267146173711819,0.0568444748168218,-0.2422999807026668,0.0488011228830223,0.147694247922684,0.1118069218471737,-0.0399446675422417
-0.0114509633041503,0.0671207137564681,0.0041640178196665,0.0308347490266323,0.0415212524926129,-0.0640995011917829,-0.1070621373657891,0.0168275371618729,0.0549583304225485,-0.1064118122818239
-0.0027062612297345,0.0031237877192473,0.1845223203317,0.1189254463512715,-0.0725966113137151,0.0319305545046261,0.1438183010672422,0.0776950150206826,-0.0666169486910076,-0.1082549967960256
