ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9
-0.1130601171660484,-0.1756171978607454,-0.2107653605220379,0.0166954571618217,-0.181476361761583,0.2333626911837022,-0.0849150619566621,0.1542341106863435,-0.2742573221448631,0.0102281277166587
-0.1728777706595131,-0.1067080350443377,0.0507536198458853,-0.2723659905645781,-0.1163469145458196,-0.0748993765734986,0.0341413382251039,0.1638222139717585,-0.1869693082234604,-0.043312415449259
-0.2773644895363983,-0.1951386306468886,-0.0561587213312183,-0.1356747738368844,0.0865224104287739,0.196717559512106,-0.1715280210845746,-0.0475160202435995,0.1705834618911143,0.1801592517548936
-0.2136728944413455,0.0942668185154823,-0.0678359633313358,0.0511698887253194,-0.1020442508395063,0.099134004866533,0.2683986259964302,-0.054125069931781,0.2192392005272312,-0.0917032581085722
0.0327827496857739,0.1467873083005111,0.104878654411199,-0.0048477778876251,0.0421410635213317,-0.0227000053319389,0.0314540503631975,-0.0591120828458289,0.0056821243763752,-0.1484825274073338
0.2268262069219382,-0.0298094251825167,-0.0894265957310362,-0.1300980975349053,-0.1279296109995298,0.1608154980556988,-0.0595257254746435,-0.1142647378408923,-0.0672281065540337,0.0658309227327947
0.3043379619620104,-0.0420525600147762,-0.0155211714070019,0.2284995999803703,-0.1898456193950657,0.081889558574744,-0.1351132804105477,-0.0486101804176686,-0.2301270785124032,-0.0892966102032973
0.1420815887728379,-0.101165233008673,-0.1342440531169879,0.0165029246352341,-0.0260099426630392,-0.3145926377920731,-0.0426126292663097,0.0318346587340599,-0.1460454761680796,-0.0333445767813684
-0.1360664030249784,-0.0355301076933419,0.0080740774295105,-0.1817717138768968,-0.0565196560967599,-0.14444320962193,0.1254326043840249,0.0150139471929419,0.0689926084634757,-0.0924395376649458
-0.1066816853666485,-0.2558313152963667,-0.025524552268229,-0.0106084032225263,-0.0280135523124239,-0.1030543380455271,-0.082482295843138,-0.0114291197871833,-0.0072293383005669,-0.0088987422744316
-0.0931707754321839,-0.0922804402328584,-0.0943828223924471,0.0343379968281975,-0.1339369999255701,0.1442516840358789,-0.1288683476935971,0.0466770043315914,-0.0213406687691568,-0.2040939602586915
-0.1745892769921656,-0.1520156181090812,-0.2426474818220638,-0.2383515431949959,-0.0455490777483634,-0.0725026542899532,-0.0402257627313128,-0.1711343662344982,-0.0437901121929686,0.0363517756224693
0.0303802105568558,-0.0422517303808669,-0.2302683877079008,-0.1358681753069731,-0.1404538795973743,-0.2549034170960056,0.0693668330347362,-0.1099768197616939,0.0010957493818326,-0.1343152154909814
