0,1,2,3,4,5,6,7,8,9
-1.5659581210678395,-0.7128043309291457,11.546649710082153,3.034837976344458,-1.7298727115239467,2.918753760809006,7.929808617154605,1.1003731831945793,-7.560449107986195,1.4437928464943264
0.6746387888275209,0.1342244919871231,11.216592822509405,1.7432663677070297,-2.9502866224637194,2.1400790781336907,8.16562788009686,-4.811593547511393,-4.518345372601302,1.4860488891292654
1.6219347041352006,2.011662458339826,11.03577907570392,-1.1089722989401463,-1.7173239517262209,1.2813065580003358,7.839648277030165,-6.168760401103373,1.0855368910234868,1.0195416575936191
2.449934783967775,4.335363312460467,9.290961583996104,-3.5884648859576074,1.5523443135716446,1.8386998391131744,7.54765890054806,-3.418273452576804,4.474337653385881,3.8999602957897292
3.381396676267257,5.707845033861793,6.081559835543241,-3.864362837874151,3.8198175488439667,5.522845665617696,6.082291293657298,-1.0892591144719068,5.400712022447054,6.619823270509227
3.628587861089302,4.746274981465124,2.8385639026177647,-3.296293695308731,3.1690134568537456,8.84908978722255,3.2965317049187104,-0.8507173878667105,5.593863539434643,9.291498491404608
2.4453296098055293,2.382248974257254,1.4187274714683877,-2.0461640805250383,2.0105583486811716,10.399708464828718,0.7491934994083429,-0.4354182145327514,5.281334755147664,11.339251785050138
-0.3649484092390538,2.1623949270002494,1.684090568231873,-1.0195592486501788,1.1596409897124953,10.57080838648209,0.062036689761805416,0.3471949546338057,5.638897622344784,11.910982030396035
-2.632763239898373,4.52115666365275,2.9094318039310947,-0.27650352343058965,1.5352409674549052,10.437466146363432,0.043562893893088234,1.299214360638772,6.836869921152066,10.094875068031103
-3.157547156423254,6.275080325576823,4.937857952161295,-0.6988541378336718,2.1847210467377183,10.848309094244565,0.9715254100669423,1.818639568425318,8.241559445233056,6.646015549429486
-3.0324873652243944,6.430017141596533,6.313974981976578,-2.160360302287494,2.2508338726063055,11.271404509430297,1.753223105571279,2.4738683797970396,9.374733222579561,2.6946558773793026
-2.00366503003599,5.1029671771386225,6.7105998240341185,-3.3196100646087534,1.5726494903312243,12.106678845378143,3.1668278698662857,2.376711679554511,8.86269133259868,-1.186516597676784
-0.07853539692100327,4.976518285849801,5.6875596660879735,-4.327606204647337,0.15534404512532657,12.564607922925076,5.3280880072858245,1.5852678683470998,7.838690442600388,-2.4993311186041374
