ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9
-0.4456596661201593,-0.28928991947101135,11.381621266295777,2.389052172025744,-2.340079666993833,2.5294164194713487,8.047718248625733,-1.855610182158407,-6.039397240293749,1.464920867811796
2.0359347440514877,3.1735128854001466,10.16337032985001,-2.3487185924488774,-0.08248981907728814,1.560003198556755,7.693653588789113,-4.793516926840089,2.779937272204684,2.459750976691674
3.5049922686782793,5.227060007663459,4.460061869080503,-3.580328266591441,3.4944155028488564,7.185967726420123,4.6894114992880045,-0.9699882511693086,5.497287780940849,7.955660880956918
1.0401906002832377,2.2723219506287515,1.5514090198501302,-1.5328616645876085,1.5850996691968335,10.485258425655404,0.40561509458507417,-0.044111629949472875,5.460116188746223,11.625116907723086
-2.8951551981608135,5.398118494614787,3.9236448780461948,-0.4876788306321307,1.8599810070963119,10.642887620303998,0.5075441519800152,1.558926964532045,7.5392146831925615,8.370445308730295
-2.518076197630192,5.766492159367578,6.512287403005349,-2.7399851834481237,1.9117416814687647,11.68904167740422,2.4600254877187826,2.4252900296757756,9.118712277589118,0.7540696398512593
0.7255095112443122,5.285293309773394,4.414119735644812,-5.098370113147526,-1.2100694059735997,11.715877681715591,6.532547439787093,0.5584797523977044,7.6568628514724715,-1.9359602062074819
2.4247960955112946,6.006841628815961,-1.9405854831454181,-3.496512281456847,-5.149243716827149,1.1002046536591195,10.654788484529517,4.348274765027917,6.500089396424736,1.4156290685165678
4.920375382872577,3.738661347033535,-2.733085803670577,3.815144500517613,-3.2783428937159966,-3.6058092854715573,2.2955948684731258,12.406781965341922,-0.9432676336425453,2.509564098910725
5.913940331842794,0.5792119648298734,-0.7229397415528649,6.45636069971376,-0.3887379019171772,0.4170907833960373,-0.20040168639798872,11.749123040493332,6.5153462741948704,0.6921155977214524
6.452413774738231,4.764256072246596,1.3312958040874447,6.81774794485014,2.3994132948957487,1.3553377304819945,3.9660049244573794,11.562758065880224,-0.21048400132302558,-2.0674259217072652
7.444663664888102,9.081868155970298,2.4369695985818565,5.550511969351787,3.086182799402004,2.571238823861028,6.5791832565564565,3.7420499623499954,-7.45844248293408,0.16144052656232066
1.0392900712714792,11.914179831899048,3.527900137192029,4.107746521070782,5.946900105199919,4.087774998496851,2.652238374302163,-4.320519393509834,-1.6482638671527936,-4.276150523814421
-3.1590502565055405,5.814382573796106,12.349897172122885,0.9986878089952544,5.799479862228076,2.6316157440187027,-2.1369019399685536,-2.4215915159291943,3.021148865122896,-2.1748796863144237
-0.8245669245602658,1.0177951646352894,14.248667133011097,3.8859263382260396,-0.4257535778330701,1.2957406870153905,-1.711711141043538,-0.8844441164121426,4.023445694583272,-0.193357622832765
0.8325276241725754,2.6705614985983015,13.12305165523258,-3.103757512405182,0.0688525430825655,3.3463785558909582,1.191435232362394,0.8933944376420158,5.137953566240974,1.6222117102000926
1.990895328487288,5.817781351263167,8.939390621661445,-2.473787803874408,5.645171677643885,7.575084472793373,0.7746186109242461,2.7460503420016815,6.240760733804889,2.53437032328426
3.383905116654497,7.9526748776909955,3.245049936711955,-1.221295503191276,5.939348699373644,9.206195728413313,-1.6010091533404962,4.090368800019012,9.115961048656995,2.760200385400779
3.201783631051672,7.2611734246283115,-1.0151749723300088,0.4333516607384293,6.040615751937069,8.253352155155989,-1.5976564303014333,4.562037099133727,12.533899863636927,1.8108207715269757
